X,Y
-0.04162016653737254,-1.0048672437328414
0.3459293805482253,0.7212962240285286
-0.7820904586566317,-0.049030167226208884
0.603281167016155,-0.7553981879244174
0.9737346157880734,-0.1520432767901079
-0.8033482519663678,0.017381224475277846
-0.17718127387752433,-0.9651728291281733
0.5923303291357549,0.8010064588626646
-0.6570523592569322,-0.4084975754866461
0.997140881674447,0.0827239866023023
0.7693182343306524,-0.03822589709046919
0.8671750478815345,0.5282604558540664
0.8125153830422917,0.5863449847316706
-0.7167687806672183,0.41840982712245056
0.687511835119682,-0.41200247803432466
0.9499715411695252,-0.09370757286272234
-0.13246627050220247,-0.7708484169406136
-0.5789651853829302,0.7917237516322755
0.20820334649587813,-0.9580342754043503
0.6233043332684982,-0.8373232586665866
-0.42079284852645715,0.7059139072540536
0.22234521645863017,0.9772425445911065
-0.7902522577853187,-0.04977945926691231
-0.609466174198918,0.5388379676835001
0.0052112001974658935,0.8023261899930983
0.530215403230599,0.8707257588451136
-0.8127239461959859,-0.6034537145293811
-1.0246841855617157,-0.20712660046018025
0.8092409856177577,0.6022801046559721
0.6629902856467392,0.4485421638784086
0.746353324032384,0.7003098581018271
-0.5340891501697635,0.8885123383419417
0.37992527451981106,0.9437864122928723
-0.0737621105626622,0.7887440594554846
0.3707066926130822,0.6874526006539443
-0.8518504241364765,0.47179937880705414
-0.13944684499405516,-0.7467861924818073
0.6929677481419605,0.39331122821634623
-0.7070738184351051,-0.6582628052299512
0.5298049029049466,-0.8866056793066709
-0.7109249097352542,-0.733876451508768
-0.806898209522419,-0.051117166493123825
0.5729414174338032,0.547360563893964
0.02265497537584861,0.7921464146503598
0.17701476649633435,0.9739921465134933
-0.764131571806885,-0.6187254181853613
-0.6857840554302495,0.7485178612159129
0.6795418020484656,-0.37416415868050246
0.8203151577406806,0.632352679581517
-0.7471977497525646,-0.6046898901566455
-0.6177552396733856,-0.5447458073176619
0.7774415764866854,0.18544692356650275
-0.16811762970075902,-0.9468663315837283
-0.4761252874207786,0.6986356030957931
0.5356973453596816,-0.5808081139314129
0.6830084209403035,-0.35493963905498016
0.06387650125167277,-0.9957838246861328
-0.5311707883713592,-0.6025284919663081
-0.7603011479307953,-0.24622358202553943
0.5173212730227519,0.6057759247907655
-0.46890131535804325,-0.9128958221445549
0.6183262243239025,-0.5436555699833074
0.8198995689543654,-0.6147354957522136
0.9900582809856328,0.1032963287633045
-0.7744008916412344,0.035633614885510874
-0.009682828003567285,-0.8200770652107733
-0.8436184406445766,-0.5406016906156352
-0.0915882742205899,0.9664915071549594
-0.7565323901517077,0.315701296805625
-0.7128852715744454,-0.36379639582143164
-0.6358715287990484,-0.4789876287389142
0.6896599653802244,-0.66370540615846
0.9095439594660841,-0.4209480192304734
0.07004021055737386,-0.9422343150617603
-0.4401857447454501,-0.880286930362045
0.23336424663685162,0.7357920519104275
-0.921056682569203,-0.4247426455778661
-0.6057227147429335,0.8328033159887099
-0.05635784196695712,0.7896344380929092
-0.9326135045684719,0.3378710452902905
0.6910306247206544,-0.4592873405544666
0.7136085336559599,0.45000161533401223
-0.39910302135059905,-0.9106993267586144
0.575163377078085,-0.8324622680464945
-0.22232946264640135,-0.7627639529101697
-0.17751445182546288,0.7750847224965743
0.7941384051688863,0.07747048784140563
-0.957799531365112,0.21601455876768552
-0.7700672268921646,0.25186728044961953
0.7110084710344386,-0.7580596987430493
-0.679655924840704,-0.745194742653681
-0.07485919301000848,-0.7864772717919009
0.40054576496791666,-0.9231898610615779
-0.9889095737338495,-0.07708913189531252
0.7409598492146637,0.3509384906188279
0.7175642932655104,-0.6609856825314644
-0.2673224851923952,0.9665859973535509
0.8014101361940587,-0.05563690714326218
-0.9850812520802489,0.11987785154995213
0.3869461893492425,0.9136741112267823
-0.7325807242735598,0.3613958098444693
-0.9518382757891521,0.3193012945892594
0.9719422972102824,0.2639768896378941
-0.5931624946334099,-0.5021532990127627
-0.5782414830813974,0.8392797502969838
-0.497757891242602,-0.846554105984029
0.96170182767435,0.3277090238716916
0.8080555968806349,0.09286050112119831
0.7267734097112399,-0.28968003194277675
0.3747688868230589,0.6811347441139917
0.7857767157243469,-0.12031691427783511
-0.09551596530781156,-0.79310399420359
0.14168490009567541,1.0000359461860657
0.29209124070117704,0.9731426711332213
0.44599591390489496,0.6717597508567517
-0.3946040215954771,-0.7076025639401649
-0.6367902934090311,-0.45531945777366717
0.6895614422838864,0.38335124524735253
-0.7568067427845026,0.6372728592620029
-0.9428194768868262,0.3139572204392878
-0.9899277619150939,0.1857012329332293
0.9544880208926292,0.20254410649378082
-0.6654810393832653,0.7942658498860284
-0.8187981794416008,-0.08480242781005921
-0.41639997538240986,0.8876834462942385
-0.7972853669120078,0.553821613619098
-0.8568621802559222,-0.4906244514976872
0.7917095788292495,0.1415089145387462
0.5230414233867534,0.8431838822860575
0.1927441542106439,-0.7767392808887487
-0.006910595261818083,-0.7882151350234831
0.6698503818614577,0.7408512960378203
-0.4538623050069952,-0.8768950080914615
0.32302427381593357,-0.7252236155484888
-0.6264022589937914,-0.792719717100705
-0.35589689819523496,-0.9274051481108875
0.7832892514799862,0.13095678858620496
0.28060473824930965,-0.9760058683998213
0.6498288662080132,-0.5082991864019789
-0.4849296425454608,0.5968316869773997
-0.7120566236524438,-0.41375084989486355
-1.0092068177064502,0.008873052387243913
-0.4257676499593364,-0.6715926104689346
0.35589827891066644,-0.9313733564948085
0.6120120556626718,-0.5354940964627097
0.847547172742828,-0.5917611214776736
0.9990753906724937,-0.044063615579070244
0.7142431372349647,-0.6961082561999256
0.056705714004264905,-0.8049459754790126
0.7874878833934873,0.051783944399187896
0.4449634688163711,-0.9148974243043455
0.6086853083297532,-0.7892108900842805
0.0674595995114165,0.7716049652366967
-0.9967669559947402,-0.12784654724308153
-0.4046558644014553,-0.6901802588486518
0.8725847211571613,-0.47130356958644976
0.11612117380479504,0.7725487603395905
0.0791686859866828,-1.0036951769355493
0.6604257082164349,-0.7370038330577504
-0.42618732261351483,0.6565254397156394
0.45978865262107493,0.8887980148612808
-0.940231461768382,-0.2741297496222628
-0.7739526473239442,0.16108773611722885
0.7884097799624888,-0.12330046360561106
-0.5618800853350073,0.8354812414276629
-0.9676766673642487,0.28067277388722883
-0.6396573522510369,0.4565590696272784
-0.7485167262654138,0.3095378823906104
-0.7987026799687169,-0.15781209419385947
0.6764999535193211,-0.7253042166643626
0.9562989808278788,0.15423728100234066
-0.057634911125514644,-0.9889926351489076
0.7718708940477315,-0.2731248727149596
-0.5779602009067861,0.5876108611637595
0.3287728806057855,0.940080295993517
-0.9755160308599328,-0.26174117200704006
0.7413085194303982,-0.26928478966250863
-0.6140743811990919,-0.504914053417096
0.15934407514729843,-0.7647513234775567
-0.6605480493511267,-0.7693645452591188
0.49522092195642753,0.8524284986976574
-0.7508745868299253,-0.1841594950703929
0.18068024409461808,-0.8084943819159506
0.6769395818185887,0.7675064589034739
0.5879325546915694,0.8184739057879445
0.8912805382535262,0.3634761263122778
-0.5644842909423593,-0.8368745005282664
-0.09486098208801512,-0.9928314399722997
-0.6819751178157373,0.7273763794925143
-0.0030672435648013384,0.995717862349324
0.7312488369192953,-0.2897032949827465
-0.3699893813294858,0.6860148251014927
-0.8023030493773653,0.11220990325410213
-0.3012123348505124,0.7237009512481994
0.47009151505238567,-0.8916297166926241
-0.47966874031653145,0.6631782402726322
0.384427628612202,-0.7188792242172698
-0.9538673051267937,-0.08596546449606421
0.4037526483975074,0.9337120502029632
1.0203275468598616,0.0629413241104395
0.5109677568160743,-0.5987850166722851
-0.5649300026412766,-0.590208702449
-0.6676691804759646,-0.3380390604897331
-0.9441112363278217,-0.3737371348492349
0.36288620530863736,0.7363074497493185
0.008798897001845205,0.8127829388395394
0.8180735759210549,0.589489029607146
0.8201172827196836,0.02544740271233259
0.7908502429416006,-0.0231902836413355
0.9849083254952851,-0.18703040825902364
-0.5240960586006996,-0.8444298652293113
-0.7788874162343501,0.16484092250040616
-0.9317027173511733,0.2455272257280504
-0.7416691472156212,0.6245494810168727
-1.0068050608617145,-0.1736875268366028
-0.7175064542166929,0.6552517251852408
0.7651311167037647,-0.6729232216887162
-0.24458506688140624,0.966934242312016
-0.1874380823771996,0.9772463489554507
-0.7591235906691735,-0.27906871824929913
-0.31709120217731723,0.9614924734595618
-0.634847864612384,0.770626655033775
