X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0.6660931090689804,-1.3037948554703627,-0.09993044075050006,0.24382864868762189,-1.4296338835774578,1.187961577208783,0.19350645017349477,0.9325964108220831,-1.2397691743434123,0.1914474860132877,1.4875846772722066,0.06887526381201158,-1.1672354920622696,0.44203827976807286,-2.177021313405191,-0.8445670215184361,0.1294990774954846,0.8381456726353089,1.0892578609013956,-0.695049203864917
-0.15050080924153603,0.7246039566592026,-0.6581934047306494,0.13405094695758765,1.3769342498819195,1.5901824730892933,0.9265472129301817,0.043624118805863,-1.059387450390449,-1.3166437337188397,-1.453601933805895,0.07728854039080302,-0.48171283195060444,-0.538013236903953,0.7959208155642209,1.3659765383017854,-0.34448810708420197,1.3471986565424185,-1.402646834925093,0.4691417939301064
1.0956568929705965,1.2941681865325851,0.18958368315092525,-0.25479974521079596,-0.3962499119507933,0.07737402767938661,-1.6028677454995912,1.0149854892785561,0.8167126022851275,-0.9121123375581313,1.245274720977693,0.928093903980645,-2.6914865026046373,1.45447007913733,-1.3516822791598946,-1.3311877553071223,-0.043266411713783495,-0.49059272126293363,0.4330993763351515,-2.0172529417210177
1.0997104570904155,1.0381012508179928,0.7809412766098612,-1.0781910118649392,-1.015254791997347,1.4531872527888035,0.8267611994851606,0.27862166134592586,0.3811138793760881,-0.3903560110530102,-0.39909723527231133,0.18117818060982524,-0.47253387435532557,1.6425030087190917,0.09439357684628885,-0.4534401114270179,-1.178110036231771,1.224399481973986,0.44327756471141366,-0.8007721931717557
-1.9260552713143377,0.7015250374284913,0.6800137826924506,-2.590526205999988,1.5671209526628678,0.9187244384832884,0.02033682457049235,-0.9831657340503395,0.20577683059854512,-0.5921829710721777,0.2915315594592693,-0.724745980620275,-1.1120557614753537,1.5915535016726028,0.19463032894734106,1.2234444251827938,1.8834142597673347,0.6045498128352843,-0.24152450778810544,-0.23784498968975462
0.5403322220820467,-0.9569014386459538,-0.6453458396718108,-1.5490879843802985,1.2981532082853113,-1.0073758753560889,-0.1338564570712225,-0.45992183231438993,0.8998946056450375,0.41285730799916287,-1.7392011023241216,0.18968878331065125,1.038750324186002,0.27288086948922113,0.2541808737719578,0.4339729006414778,-0.5197243283252007,-0.700533155486791,-0.29144094392252984,-0.13131077391754745
-1.2614128702056373,0.37573859936254395,-0.9084760978713772,-2.0483508936981223,-1.0920270109457513,0.7095692409930457,-0.30627041292758983,-0.8021499853438578,-1.6632009977639306,0.30007578424914666,-0.7201198511512731,1.8620174628364237,-1.380171398655882,-0.6892945731230617,1.1543711841566209,-0.19934959370201327,0.8424931394876702,0.35825944276961375,-1.4248839329413991,0.18018040028614607
2.006842021909012,1.7134178951156327,-0.753794028932651,0.284816442557774,-0.5443024097255851,1.0069390423140074,-0.19011679735392295,-0.4026130058126457,0.6825241711890643,-1.942571905911133,-0.9197966372865752,1.241732686449503,-1.5627215362192621,2.49660996179542,1.3080758203496088,1.245761309624667,2.1941315913240462,0.5909157952341924,-1.0014988607085742,-0.09450874679721265
-1.5808653902444845,-0.08922714664110659,0.010609082199956104,-2.427947851422172,0.00817348828488823,-1.1609375937101012,-0.27411550811322416,0.7335035602727658,-1.8708683042163978,1.0310582543478495,-0.3259333285595941,0.7237051142642921,1.003049444002499,-1.29952874819225,0.7622820594729719,-0.3299401841905824,0.1427997539029836,-0.8477685294120904,0.36410556208480016,0.04164889620656662
-0.8813244491311479,0.0956296204709873,1.269980112603056,-0.538810189134267,0.1239599524741423,1.704108724273717,0.9819543650590632,0.8542120891157137,0.520895442579589,-1.8017726534510627,-1.3946208627267662,-0.7499993642391946,-0.5339913384875764,-0.8632112712033978,0.7871243677493579,-0.38775572496943883,-0.23564933214156814,1.4400132538373007,-1.1916002526261706,-1.29894771746512
0.6807410459244354,0.3384133322480692,-2.2275780184642375,0.7185185347625243,-0.3122885867204309,-1.3374667019677102,-0.4529347906411977,0.31051093106113586,0.7543026456988368,0.881878236282586,0.13153154475528472,-0.24577397628060235,0.9335428337204674,-1.2601507285078553,-1.6430380961689786,1.0189198466526068,-0.0028090087417853883,-1.022958749618585,-1.204883726001452,1.1539433164686292
0.5204298057533581,-1.5135090927571309,0.7016755261279509,1.2768858106253782,-1.8138630044890636,-0.618562831130093,-1.4542968746189435,0.07555761729732402,-0.2706767300244153,0.10602693403060914,-0.04020056935968119,-0.6145180877166772,-1.5836217538288953,-1.1988036609644128,1.4234361872664565,0.07715995461354674,-0.1527875100366499,-0.8932032616265213,0.28826097779444604,1.2364087466993012
